site_id,ratings,text_reviews
ChIJgZGqX8o0K4gR13cE_3RaqR8,5,"Oh my god. 

Honestly this is the best pub in the city. This pub is England. Classy dining downstairs and leather chairs and couches upstairs. The burger is steak and you won’t be disappointed. Chips great and the rest of the menu is easily 5 stars I just am addicted to that burger. Classic pints of English bitter on tap with an adventurous IPA or two. The staff seem to love their job and are always more than accommodating. My only complaint is that there isn’t another one in the west end."
ChIJgZGqX8o0K4gR13cE_3RaqR8,5,"The Queen and Beaver was a gorgeous dining experience in the heart of Toronto. I really enjoyed the food and drinks. The decor is vintage, with lots of little details that make for a very inviting atmosphere overall. It can get pretty loud when it's busy, but you can still have a decent conversation. 

The food is great! It's delicious, authentic, and tastes like a slice of Britain. The beer options are good too, and they have special casked beers for about a dollar more. Overall, definitely one of my top places to eat. 

Fair warning: I would rate this $$$ on a five $ scale from price, but 10/10 for value."
ChIJgZGqX8o0K4gR13cE_3RaqR8,5,"We had such a good time (and good food!) there on Sunday. The pub is very beautiful and the staff is helpful.
I ordered the Sunday Roast, which comes with the prime rib roast, vegetables, Yorkshire pudding, and their wonderful gravy. The beef was very tender and juicy. My boyfriend had the full english breakfast and it was delicious. Their beans had such a good flavor!
To finish our good experience we had their sticky toffee pudding... it is so good! It is not very sweet, it is totally flavorful. The texture of the pudding is to-die-for and the combination with the vanilla ice cream is fantastic.
Overall, everything was very well-seasoned and flavorful, amazing!"
ChIJgZGqX8o0K4gR13cE_3RaqR8,5,"Great ales including Fullers Pride really nice food at sensible prices exceptional friendly accommodating staff (Emma behind the bar****) relaxing atmosphere upstairs bar and terrace in particular. Was only in Toronto for 72 hours only to meet up with an old friend but managed 3 visits,next time will stay longer and visit more. Thank you Q&B it's a great pub more than on par with Surrey UK pubs. Cheers"
ChIJJ9_S_cE0K4gR8QWbmwz5p0E,4,"As a Berliner missing my city's food I was obviously happy to find this place. I think they do a pretty good job with the authentic Döner bun and drinks (Club Mate -must try!) I had the Halloumi and it was good, but not great. The sauces and overall taste are just not the same, but still a nice place to go if you want to get fresh food and a first idea of what Döner is about."
ChIJJ9_S_cE0K4gR8QWbmwz5p0E,5,"Really enjoyed this spot. I had the sandwich with chicken and hot sauce and it was delicious. It was so big that I couldn't finish it. The girl serving us really knew her stuff about the beers on tap, she could describe the summer beer perfectly and it was great. I sat outside and got a great view of Kensington market"
ChIJJ9_S_cE0K4gR8QWbmwz5p0E,5,Prices are fair. Food was delicious and filling! The washrooms have a red button you can press which will turn on disco lights and play music. I ordered the chicken and couscous and the large size is very large. Would recommend trying this place.
ChIJJ9_S_cE0K4gR8QWbmwz5p0E,5,It's a small and cozy place that gets super busy at lunch. I think the lamb is dry but the pork or chicken bowls are great. Nice choice options
ChIJJ9_S_cE0K4gR8QWbmwz5p0E,5,"First time trying döner. It is amazing! Very tasteful, fresh and compact. I was there during lunch, it was pretty packed. My order was ready within 15 min. Option to take out available. Pick up service is available as well. Make sure you add yogurt herb sauce."
ChIJH9hR9mQtK4gR0a26aNd5jxg,5,"This place is pricey, so be prepared. However, it's very good, and a really good option for a special date night. The pork belly was AMAZING and oh so melt-in-your-mouth decadent. The beef sashimi is also wonderful (very garlicky) and I enjoyed the oysters."
ChIJH9hR9mQtK4gR0a26aNd5jxg,5,Love this place. It's the good one to go chill and enjoy your night with friends. Foods are good too. The burgers are the best as always. It's pretty busy so I recommend to book reso if you come with a group.
ChIJH9hR9mQtK4gR0a26aNd5jxg,4,This is one of my favourite restaurants especially on Tuesdays and Wednesdays when they have Buck a shuck! Their food has so much flavour and its inexpensive (My favourite dish is the Jumbo shrimp and Lobster sushi). The service is very good and they bring the food right away. The only negative thing that I would have to say is that its really hard to get seats or a table without reservations. But overall the experience is great. I also go to their other location which is closer to where I live at Shops at Don mills
ChIJH9hR9mQtK4gR0a26aNd5jxg,5,"Nice ambience and good service. Ordered a half oz of two flavours of oysters, both were flavourful and fresh. There is also a great select of alcohol."
ChIJH9hR9mQtK4gR0a26aNd5jxg,4,"Their sliders are quite tasty! I recommend it. It's a busy place with good food, chill and pleasant ambience and friendly service. I appreciated the fact that the waiters didn't constantly come to our table to ask how everything was, but came now and then to refill our cups with water (so sensible). Oh,  the items are not inexpensive. So, if you're not down to spend some money, you'll have better luck elsewhere."
ChIJ0T-vYNA0K4gR6sH6RJ00AyE,3,"Come here with hubby because we were craving TACOS. Cute restaurant not many people inside when we go. However, the tacos was expensive around $6-7 each and very very small portions which was disappointing . The portion was so small that it took more time for the food to come to our table then it did for us to finish the 3 tacos... Kinda sad.... Each taco was very flavorful. Would not come back there are many better places"
ChIJ0T-vYNA0K4gR6sH6RJ00AyE,1,"Had dinner yesterday Wed July 10, 2019 and was disappointed.  The price of the food was not worth the portions they serve you.  Was not informed when asking for more tortillas chips there would be another charge, so waiter brought more tortilla chips but not more guacamole but our bill showed the full price for a second serving.  This was my first Mexican food experience ever and not sure if I would come back.  I wanted to have dinner in a more traditional Mexican restaurant not one of these “Posh” places where the food looks good but should also taste good and have a little more portions."
ChIJ0T-vYNA0K4gR6sH6RJ00AyE,4,"$ - Great place with some great food. I would say they are up there for best Tacos in Toronto! They always have good music playing and the servers always have something good to recommend!

I always start with the Queso Dip and switch it up on what tacos I get and I've never been disappointed!

Nice place, great vibe, cold drinks, bomb tacos. I would recommend it to anyone and will be back soon!"
ChIJ0T-vYNA0K4gR6sH6RJ00AyE,4,"Got the chicken and steak tacos, were quite tasty and flavorsome, can be a little messy to eat but comes with the territory. Chicken wings were delicious and were the best part of my meal, my only gripe was they were the starter but cost just as much as my 3 main tacos combined. 16 cad for a starter, probably best to re-evaluate that."
ChIJ0T-vYNA0K4gR6sH6RJ00AyE,4,"Tacos! They were good. Is there a hostel upstairs or something? Several people wandered through with backpacks. I found that odd, though I can't say it really interfered with my meal. The place was pretty busy. Each taco is pretty expensive (for a taco), but they're certainly good."
ChIJ13xO78EzK4gRdwEiU8N4oCk,4,"This is an upscale, fun spot to grab drinks and bites with friends. There is a large patio with ample seating and couches, and the ambiance of the restaurant is very relaxing as well. Food is definitely on the pricier end in keeping with the restaurant's upscale theme, and there is a wide selection of seafood and appetizers to choose from. Service was quick and very friendly, and the staff are happy to suggest pairings for your drinks and meals. The oysters and lobster are a must - they're prepared fresh and come with a good variety of toppings. Definitely worth checking this spot out if you're in the downtown core!"
