name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range,composite_score
Beard Papa's,16760358,2127993770,0,1,97,4.2,12127993770,%2B12127993770,JaFHhBaCNRJYaGW9zeFQCQ,Beard Papa's,4.5,799,$,0,Bakeries,ChIJ3-hCTIhYwokRteYINKrFvKg,Beard Papa's,4.5,40.7821545,-73.9812436,1,4.327868852
The Mermaid Inn,16782060,2127997400,0,4,87,4.1,12127997400,%2B12127997400,vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,4,1029,$$,0,Seafood,ChIJExcFhINYwokRLXfjK-u6PTs,The Mermaid Inn,4.6,40.7888503,-73.9744677,3,4.163934426
Battery Gardens,16760311,2128095508,0,4,16,3.5,12128095508,%2B12128095508,mHDo3bw4-BKryVDzK13PAw,Battery Gardens,3.5,243,$$$,0,Venues & Event Spaces,ChIJTc4_WBJawokRzxgAciUDTwQ,Battery Gardens,4,40.7014409,-74.0151395,3,3.606557377
Landmarc (at the Time Warner Center),16781594,2128236123,0,4,157,4.2,12128236123,%2B12128236123,uBhLATTsbHYzR5kwjQIvwQ,Landmarc at the Time Warner Center,3.5,1073,$$,0,American (New),ChIJp3PsL_ZYwokRXAoN9u00rfA,Landmarc,4,40.768928,-73.982749,3,3.836065574
Bouchon Bakery & Cafe,16761060,2128239366,0,4,260,4.7,12128239366,%2B12128239366,S3Fw7s_GA94lJLbLFrqZrw,Bouchon Bakery & Cafe,4,1340,$$,0,Bakeries,ChIJ5RzWn1hYwokRHSMDq-RLsjU,Bouchon,3.9,40.7685103,-73.9829204,2,4.131147541
Porter House Bar and Grill,16775619,2128239500,0,4,83,4,12128239500,%2B12128239500,UmbueYC2QcDFJy6ju7M6dw,Porter House Bar and Grill,3.5,612,$$$$,0,American (New),ChIJp3PsL_ZYwokRmC6cZO44FNw,Porter House Bar and Grill,4.3,40.768882,-73.98263,4,3.868852459
Fino Ristorante,16782668,2128251924,0,4,16,3.5,12128251924,%2B12128251924,DJsoVgloRAOrsGM2HQKDoA,Fino Ristorante,3.5,74,$$$,0,Italian,ChIJ8VK4bxZawokRO0cBg-JYRBU,Fino,4.1,40.7053349,-74.00836,2,3.639344262
Sarabeth's,16777125,2128265959,0,4,248,4.4,12128265959,%2B12128265959,#NAME?,Sarabeth's,3.5,1747,$$,0,Breakfast & Brunch,ChIJAzVd6_BYwokRahMskpFCrFg,Sarabeth's Central Park South,4.1,40.7651883,-73.9755365,3,3.93442623
Cafe Ollin,16785984,2128283644,0,2,6,3.3,12128283644,%2B12128283644,k3iUNUGsl-xpQ_EsOfTadA,Cafe Ollin,4,380,$$,0,Mexican,ChIJZ9rcBQH2wokRd_Ud4mGQZ7A,Ollin,4.2,40.7911821,-73.9393271,2,3.770491803
Judy's Spanish Restaurant,16769188,2128310193,0,2,9,3.6,12128310193,%2B12128310193,A2gC9zBdfvvHuqzfWKXs-w,Judy's Spanish Restaurant,3,179,$$,0,Spanish,ChIJ_3uxW6ZYwokRjIJ1i6u3fYQ,Judy's,3.1,40.7866269,-73.9500944,1,3.180327869
Domino's Pizza,16764452,2128311024,0,2,5,3.2,12128311024,%2B12128311024,Jv2uXRm9KJD07IYm-pCwcw,Domino's Pizza,1.5,31,$,0,Pizza,ChIJtVYWqAj2wokRwgDGuzoGoQc,Domino's Pizza,3.2,40.7986495,-73.9411238,1,2.590163934
El Nuevo Caribeno Restaurant,16765121,2128313906,0,4,7,3.7,12128313906,%2B12128313906,g7pAeomzeIQY4mCfpOyHUQ,El Nuevo Caribeno,4,83,$$,0,Latin American,ChIJN4ew3gL2wokRdRaNkVc3-Uw,El Nuevo Caribeño,4.3,40.791605,-73.9465809,1,3.93442623
il Buco Alimentari & Vineria,16787152,2128372622,0,4,81,4.1,12128372622,%2B12128372622,#NAME?,il Buco Alimentari & Vineria,3.5,522,$$$,0,Italian,ChIJYUQdLoVZwokRBjKzg6PAaa8,il Buco Alimentari & Vineria,4.4,40.726587,-73.9924731,3,3.93442623
Vezzo,16780475,2128398300,0,3,119,4.3,12128398300,%2B12128398300,J38XGzriEkMsDfCMt6et_g,Vezzo,4,1223,$$,0,Pizza,ChIJzUb4cghZwokRHMDVYRngGeI,Vezzo Thin Crust Pizza,4.5,40.744488,-73.9813314,2,4.196721311
Bryant Park Grill,16761331,2128406500,0,4,101,4.1,12128406500,%2B12128406500,NRcffNvufYo2Jul0h24_qw,Bryant Park Grill,3.5,875,$$$,0,Bars,ChIJqTF1eABZwokR3ZMQ2obIW4w,Bryant Park Grill,4.3,40.7531994,-73.9829575,3,3.901639344
Indian Accent,18325300,2128428070,0,4,40,4.9,12128428070,%2B12128428070,1_pK5aQ47atF50oAKHADhA,Indian Accent,4.5,500,$$$$,0,Indian,ChIJ5zM53_lYwokREUcpQkveG1w,Indian Accent,4.5,40.764284,-73.9788504,4,4.557377049
Coppelia,16786424,2128585001,0,4,62,4.2,12128585001,%2B12128585001,vgg1dvDP-9tFWSacN4q0nA,Coppelia,4,1256,$$,0,Cuban,ChIJZ66u571ZwokRnGWVfoiFiCA,Coppelia,4.4,40.7389745,-73.9999297,2,4.131147541
The Bailey Pub & Brasserie - Club Quarters Hotel,16785819,2128592200,0,4,15,3.5,12128592200,%2B12128592200,IrlANmmvYynVviRwvOqNxg,The Bailey Pub & Brasserie,3.5,178,$$,0,American (New),ChIJR39JUxZawokRHxxMOqZSBls,The Bailey,4.2,40.706708,-74.008923,2,3.672131148
Texas Chicken & Burgers,18078402,2128603102,0,1,3,0,12128603102,%2B12128603102,lhJJKmVTbL7M0aIKYVAdVg,Texas Chicken & Burgers,3.5,15,$,0,Chicken Wings,ChIJ4xqpsQL2wokRpXj23Bvw8KA,Texas Chicken & Burgers,4.1,40.7902592,-73.9472408,1,2.491803279
La Tropezienne Bakery,16770448,2128605324,0,2,9,3.6,12128605324,%2B12128605324,qx-xsyo2pTtrr0KY-GNcYA,La Tropezienne Bakery,4.5,109,$,0,Bakeries,ChIJ3-Pm3QD2wokRjgJV_S17Z1g,La Tropezienne Bakery,4.6,40.7920883,-73.9384826,0,4.163934426
El Nuevo Caridad Restaurant,16765212,2128608187,0,4,14,3.6,12128608187,%2B12128608187,9x_PxjO25TNHsQFe2XSXtA,El Nuevo Caridad Restaurant,3,124,$$,0,Latin American,ChIJx2a7xwf2wokRUP1l79z4rnQ,El Nuevo Caridad,4.2,40.7969681,-73.938121,2,3.540983607
Tre Otto,16784895,2128608880,0,4,7,3.6,12128608880,%2B12128608880,oNJOIxuZlrTYFWwAFMTdkQ,Tre Otto,3.5,160,$$,0,Bars,ChIJ4wOkLKdYwokR7MEYrrFqGNc,Tre Otto,3.8,40.7884061,-73.9536148,2,3.573770492
Melba's American Comfort Food,16772288,2128647777,0,4,118,4.2,12128647777,%2B12128647777,4rWJGwb3rjDoZHA0AECa5A,Melba's,4,949,$$,0,Southern,ChIJ-bhM6yL2wokRAtIoWi_TL2k,Melba's,4.3,40.803102,-73.9565658,2,4.098360656
Metro Diner,16772373,2128660800,0,3,62,4.1,12128660800,%2B12128660800,WuFIRXF0erQ3xfbTk6wvMA,Metro Diner,3,313,$$,0,Diners,ChIJ1Zf6Cyb2wokRL9c6DesuQG4,Metro Diner,4.2,40.7974384,-73.9701462,2,3.704918033
Minton's Playhouse,16790499,2128661262,0,4,11,3.4,12128661262,%2B12128661262,PR7EdF55Y-UGwR1AMLWKbw,The Cecil,3.5,500,$$$,0,African,ChIJoUvcXRH2wokRAhEdgCkJpKQ,The Cecil Steakhouse,4.1,40.8047705,-73.952519,2,3.606557377
The Cecil Steakhouse,16790344,2128661262,0,4,17,3.7,12128661262,%2B12128661262,PR7EdF55Y-UGwR1AMLWKbw,The Cecil,3.5,500,$$$,0,African,ChIJoUvcXRH2wokRAhEdgCkJpKQ,The Cecil Steakhouse,4.1,40.8047705,-73.952519,2,3.704918033
Jacob Restaurant Soul Food & Salad Bar,16783901,2128663663,0,2,29,4.1,12128663663,%2B12128663663,iHiEMvbpLzNYTMsd5-VnQw,Jacob Soul Food Restaurant,4,324,$$,0,Soul Food,ChIJnxjnEHP2wokR-Dgf5gfBf50,Jacob,4.4,40.8102838,-73.9439498,1,4.098360656
Harlem Tavern,16786811,2128664500,0,4,31,3.8,12128664500,%2B12128664500,uCsyRxfIfiRqQQuK_JlfZA,Harlem Tavern,3.5,1173,$$,0,Pubs,ChIJZ-Drlhb2wokREuV4YeyyZcc,Harlem Tavern,4.1,40.8047536,-73.9554776,2,3.737704918
Calle Ocho,16761995,2128735025,0,4,253,4.4,12128735025,%2B12128735025,H9GD7km7riFooM0FkdwOPg,Calle Ocho,4,2482,$$,0,Cuban,ChIJqatDgIVYwokR27LUkzK3itU,Calle Ocho,4.3,40.7830649,-73.9736712,2,4.163934426
Nice Matin,16773713,2128736423,0,4,136,4.2,12128736423,%2B12128736423,Knbn0h4MA1KX5Fv3eZfK4w,Nice Matin,3.5,713,$$,0,French,ChIJ5YYLvYhYwokReZvaF93xmFw,Nice Matin,4,40.7834267,-73.9784952,3,3.836065574
Cafe Luxembourg,16761742,2128737411,0,4,127,4.3,12128737411,%2B12128737411,fSQ3CCtFSJ2S8VXDi02-3Q,Cafe Luxembourg,4,461,$$$,0,American (New),ChIJXQP8fYpYwokRgkepJvnLNlc,Cafe Luxembourg,4.4,40.777425,-73.9831099,3,4.163934426
Celeste,16762386,2128744559,0,3,109,4.1,12128744559,%2B12128744559,rJJiGJx3kfMAxtD7P7okHQ,Celeste,3.5,877,$$,0,Italian,ChIJjUIzMYRYwokRpH6nkif-iZc,Celeste,4.4,40.786719,-73.976116,2,3.93442623
Levain Bakery,16770824,2128746080,0,2,335,4.8,12128746080,%2B12128746080,TuRPkrvAut11wfz1N3Sm7Q,Levain Bakery,4.5,448,$$,0,Bakeries,ChIJ6SmehIlYwokRaO14xlmbWZU,Levain Bakery - 74th Street,4.8,40.7799589,-73.9802984,2,4.62295082
Surya,18242163,2128751405,0,1,2,0,12128751405,%2B12128751405,_R6EjbrynW_LFnmWoRqgww,Surya,4,192,$$,0,Indian,ChIJVW-L45FZwokRjQ6Hizt0OdQ,Surya,4.2,40.7281394,-73.9996457,2,2.68852459
Lincoln Square Steak,16793596,2128758600,0,4,10,3.7,12128758600,%2B12128758600,rnPIuhjGCR09SlgpGUzIKA,Lincoln Square Steak,4.5,780,$$$,0,Steakhouses,ChIJJQQ102FYwokRWUo4vhy8Gvk,Lincoln Square Steak,4.5,40.7775086,-73.9833154,3,4.163934426
Cuchifritos Y Frituras,16786250,2128764846,0,2,6,3.6,12128764846,%2B12128764846,pFBNTJpy1eWmfu6aQ8e1YA,Cuchifritos,4,153,$,0,Latin American,ChIJT2lgGwb2wokRQ1y71rEfmZA,Cuchifritos,4.3,40.7980513,-73.9409898,1,3.901639344
Viand Cafe & Restaurant,16780487,2128772888,0,4,67,4,12128772888,%2B12128772888,7Ui-wOox7975OuoQpLIUvg,Viand Café,3.5,235,$$,0,Diners,ChIJ18ntlYlYwokR6oDcJ_x0OPc,Viand Cafe,4.1,40.7807788,-73.981049,2,3.803278689
Coppola's West,16782135,2128773840,0,4,62,4,12128773840,%2B12128773840,sB8-R8-FYj-kJrSzTlbmgw,Coppola's West,3.5,291,$$,0,Italian,ChIJdX27lohYwokRwyd7Zwrkasc,Coppola's West,4.3,40.7832273,-73.9789197,2,3.868852459
Salumeria Rosi,16782850,2128774800,0,4,92,4.2,12128774800,%2B12128774800,C3E8CVVwzKtOv_sRR1WuRQ,Salumeria Rosi,4,465,$$$,0,Italian,ChIJRQh4J4pYwokRFwsMuBi-Cao,Salumeria Rosi,4.4,40.779369,-73.980857,3,4.131147541
Luke's Lobster,16786404,2128778800,0,3,65,4.2,12128778800,%2B12128778800,ahWC_GUPWPMyYiSKsgBPiA,Luke's Lobster Upper West Side,4,664,$$,0,Seafood,ChIJpYc5A4ZYwokRje66spS-ixU,Luke's Lobster Upper West Side,4.4,40.7842065,-73.9778305,2,4.131147541
Tao,16779248,2128882288,0,4,699,4.6,12128882288,%2B12128882288,TU_BU9HLflYI2xlyqVQdRA,TAO Uptown,3.5,2485,$$$,0,Asian Fusion,ChIJh3qVsvpYwokRVtJoHuKeQ3M,TAO Uptown,4.3,40.762664,-73.9714342,3,4.06557377
Tao Downtown,16790456,2128882724,0,4,49,4.6,12128882724,%2B12128882724,pBIvJHn65iqlUh1L2tN-qg,TAO Downtown,3.5,1285,$$$,0,Lounges,ChIJKaKVI79ZwokRN8WicODOIAw,TAO Downtown,4.4,40.7425376,-74.0038464,3,4.098360656
Hillstone,16783507,2128883828,0,4,113,4.3,12128883828,%2B12128883828,mHBhUxHgDGjsB1LJl4qW0w,Hillstone Restaurant,4,1050,$$$,0,Jazz & Blues,ChIJOZOsneRYwokRRZ-o3GfXDlM,Hillstone,4.5,40.7582871,-73.9692211,3,4.196721311
Eleven Madison Park,16765367,2128890905,0,4,552,4.8,12128890905,%2B12128890905,nRO136GRieGtxz18uD61DA,Eleven Madison Park,4.5,2050,$$$$,0,American (New),ChIJEWbXz6ZZwokRLKmKrtPfVFY,Eleven Madison Park,4.6,40.7416338,-73.9871947,4,4.557377049
Blue Smoke,16787425,2128892005,0,4,40,4.1,12128892005,%2B12128892005,tA1QO_GParSsaOaO8UoBvQ,Blue Smoke,3.5,605,$$,0,Southern,ChIJ9-FOdxtawokRqsxMeFMTGSo,Blue Smoke,4.4,40.7146267,-74.0153591,2,3.93442623
Shake Shack,16777384,2128896600,0,2,1636,4.9,12128896600,%2B12128896600,FEVQpbOPOwAPNIgO7D3xxw,Shake Shack,4,5534,$$,delivery,Burgers,ChIJz1idlLxYwokRwl1Twi2KrIQ,Shake Shack,4.4,40.7414842,-73.9881823,2,4.360655738
Bill's Bar & Burger,16789804,2128943800,0,3,24,3.8,12128943800,%2B12128943800,fvYQeoC42TkIyPTSVEQWvw,Bill's Bar & Burger Downtown,3.5,502,$$,0,Bars,ChIJBXCQjxBawokRrxEiP2Idp8U,Bill's Bar & Burger,4.1,40.709363,-74.0141805,2,3.737704918
Cosme,16793559,2129139659,0,4,39,4.2,12129139659,%2B12129139659,1m6viubAWUgsTgguIrJT6A,Cosme,3.5,921,$$$,0,Mexican,ChIJT-gYZKFZwokR7O8LLYuYMjU,Cosme,4.2,40.7395952,-73.9883564,2,3.901639344
Anejo,16793242,2129206270,0,4,8,3.5,12129206270,%2B12129206270,SXWnyFNLCehVlJPRxk7gAg,Anejo Tribeca,4,319,$$,0,Mexican,ChIJgdbtj4pZwokRhhIosDjAfS8,Abajo,4.6,40.7192409,-74.0042358,0,3.967213115
Schnipper's,16783222,2129212400,0,2,126,4.4,12129212400,%2B12129212400,ZyfOt84HvbX4FsqGLOZqCw,Schnipper's,3.5,919,$$,0,Burgers,ChIJx97RSlNYwokRUXP8Ihf0P_M,Schnipper's,4.2,40.756105,-73.9901921,2,3.967213115
Tasty Deli,16779354,2129230700,0,2,8,3.6,12129230700,%2B12129230700,qwUPVBeV6oLdiCKHQvru5w,Tasty Deli,4,267,$,0,Delis,ChIJU_DWLZz2wokRulFZWrgHCtg,Tasty Deli,4.4,40.8417384,-73.9390109,2,3.93442623
181 Cabrini,16782749,2129232233,0,4,24,3.9,12129232233,%2B12129232233,23keT4nl99-UhTtpTzlB8w,181 Cabrini,3.5,224,$$,0,American (New),ChIJkQJbFKH2wokRgm5xHrUxe4U,181 Cabrini,4.1,40.8512412,-73.9401589,2,3.770491803
181 Cabrini Restaurant Cafe,16784787,2129232233,0,3,4,3.2,12129232233,%2B12129232233,23keT4nl99-UhTtpTzlB8w,181 Cabrini,3.5,224,$$,0,American (New),ChIJkQJbFKH2wokRgm5xHrUxe4U,181 Cabrini,4.1,40.8512412,-73.9401589,2,3.540983607
Arcade Pizza,16759588,2129234441,0,2,8,3.5,12129234441,%2B12129234441,Lbo0zh_25-Qi6h4Dlaf2qg,West 190 Pizza,4,13,$,0,Pizza,ChIJ38slWxv0wokRV5PQ98-B8gE,West 190th Pizza,3.6,40.855309,-73.929593,0,3.639344262
Manolo Tapas,16785344,2129239100,0,4,12,3.6,12129239100,%2B12129239100,Sq_rG-TCyxnajp6jae89SA,Manolo Tapas,4,250,$$,0,Tapas Bars,ChIJxw-fiJ_2wokRM3GLb_T9TWU,Manolo Tapas,4.5,40.847218,-73.938372,2,3.967213115
Fig & Olive,16781518,2129241200,0,4,210,4.3,12129241200,%2B12129241200,jt_mFVGnAcPx27vIz4o29A,Fig & Olive Meatpacking,3.5,1322,$$$,0,Mediterranean,ChIJ07ujcMBZwokRkYedKAwgegg,FIG & OLIVE,4.3,40.7406128,-74.0069163,3,3.967213115
Westville,16785663,2129242223,0,4,96,4.2,12129242223,%2B12129242223,MctQwL9Mp5X7DJk13VoERg,Westville Chelsea,4,1073,$$,0,American (New),ChIJfVFqGrxZwokRqva56HtwbRs,Westville Chelsea,4.5,40.7418156,-74.0000472,2,4.163934426
Brooklyn Bagel & Coffee Company,16782124,2129242824,0,1,98,4.4,12129242824,%2B12129242824,pb_ryc8FYHpUPV56eV2Eyg,Brooklyn Bagel & Coffee Company,4,1323,$,0,Bagels,ChIJeVx9irpZwokRyeeh-Y43keU,Brooklyn Bagel & Coffee Company,4.5,40.746177,-73.99764,1,4.229508197
Bleecker Street Pizza,16760760,2129244466,0,2,115,4.3,12129244466,%2B12129244466,oJ_XSPZFpvIt6rvheSQl7A,Bleecker Street Pizza,4,2136,$,0,Pizza,ChIJrXXKn5NZwokR78g0ipCnY60,Bleecker Street Pizza,4.4,40.7321888,-74.0033937,1,4.163934426
Sammy's Noodle Shop & Grill,16777013,2129246688,0,3,79,4.1,12129246688,%2B12129246688,mOP2_wjgUMqELKDL1Y-U-A,Sammy's Noodle Shop & Grill,3.5,436,$$,0,Chinese,ChIJ22W3WJZZwokRmUXSebgbsAM,Sammy's Noodle Shop & Grill,4.2,40.735162,-73.998753,2,3.868852459
Joe The Art of Coffee,16768990,2129246750,0,1,64,4.2,12129246750,%2B12129246750,TvO9E0Eh2JmqfxAjilo8FQ,Joe Coffee Company,4,343,$,0,Coffee & Tea,ChIJOzyVqZZZwokRbNBEKeJZADs,Joe Coffee Company,4.5,40.7332972,-74.0005659,1,4.163934426
Wolfgang's Steakhouse,16782234,2129250350,0,4,61,4,12129250350,%2B12129250350,hFZ5qw8gvWiBUbmbahSalg,Wolfgang's Steakhouse,4,528,$$$$,0,Steakhouses,ChIJ7cmhqPVZwokRcWzLzM5e-5A,Wolfgang's Steakhouse,4.5,40.721252,-74.0096644,4,4.098360656
AOA Bar and Grill,16787431,2129251600,0,4,17,3.5,12129251600,%2B12129251600,mo8c74WISextyaqmRm0JoA,Trigo,4,8,$$$,0,Mediterranean,ChIJBYvf3IpZwokRJXbThVSI4jU,AOA Bar & Grill,3.9,40.720721,-74.0054885,2,3.737704918
Hirohisa,19002804,2129251613,0,3,1,0,12129251613,%2B12129251613,6t5xWjPLWAjJV3YFMX_oaw,Hirohisa,4.5,146,$$$$,0,Japanese,ChIJXW6IXYxZwokR-i9saEWMIBY,Hirohisa,4.5,40.7245859,-74.0031526,3,2.950819672
Kenn's Broome Street Bar,16761282,2129252086,0,3,56,3.9,12129252086,%2B12129252086,t9m2CumYaktkVO1hs_I4Jw,Broome Street Bar,3.5,234,$$,0,Bars,ChIJEXPuhotZwokRa4EDU1xXe8E,Kenn's Broome Street Bar,4.3,40.7231836,-74.002929,2,3.836065574
The Cupping Room Cafe,16763824,2129252898,0,4,73,4.1,12129252898,%2B12129252898,e0MoX96_uF9-0O058habzQ,Cupping Room Cafe,3.5,597,$$,0,Breakfast & Brunch,ChIJES8dhItZwokRijXzU6iSQHA,Cupping Room Cafe,4.3,40.723,-74.003049,2,3.901639344
La Sirène,16781878,2129253061,0,4,44,4.1,12129253061,%2B12129253061,FiRB9Ek3Xo9JHwXgBYITYg,La Sirene,4.5,1566,$$$,0,French,ChIJqW6yuoxZwokRHcasV7UhqPU,La Sirène,4.5,40.724543,-74.005667,3,4.295081967
Locanda Verde,16783477,2129253797,0,4,377,4.5,12129253797,%2B12129253797,pk89jzL1RsE9U0thf_z6tw,Locanda Verde,4,1561,$$$,0,Italian,ChIJTWkuhfVZwokRS_go-fdp7Vs,Locanda Verde,4.5,40.7198964,-74.0100249,3,4.262295082
MarieBelle,16783180,2129256999,0,3,32,4,12129256999,%2B12129256999,FeVmZXCk9y7Gff48e79AVA,MarieBelle,4,476,$$$,0,Chocolatiers & Shops,ChIJ0xadiYtZwokRqJaKhJHW9RE,Mariebelle,4.6,40.723136,-74.002337,2,4.131147541
Square Diner,16777979,2129257188,0,3,23,3.6,12129257188,%2B12129257188,2x8ZXCEIA2ZmXoW9L-KEjw,Square Diner,3,165,$$,0,Diners,ChIJ8XAz5R9awokR_HB5DaCuxIs,Square Diner,4.2,40.718485,-74.007253,2,3.540983607
Da Mikele,16786539,2129258800,0,4,14,3.5,12129258800,%2B12129258800,6-ShONYFIM9K8HAUOhZVlw,Da Mikele by Luzzo's,4,333,$$,0,Italian,ChIJ__4cdSBawokRX8ep5xIk-C0,Da Mikele,4.2,40.7185361,-74.0049074,2,3.836065574
The Boil,16789566,2129258815,0,3,38,4.1,12129258815,%2B12129258815,tiSw-6DIm3-mMORyEIOVyg,The Boil,4.5,1812,$$,0,Cajun/Creole,ChIJXXNISoZZwokRaYVsCcBr4fA,The Boil,4.4,40.7197094,-73.993229,2,4.262295082
Café Select,16781982,2129259322,0,3,59,3.9,12129259322,%2B12129259322,ZcwkYG95JHKKiLzJ8nrVYA,Cafe Select,3.5,438,$$,0,Bars,ChIJ95NLJ4lZwokRJ_NbOfYEz50,Cafe Select,4.3,40.7218433,-73.9979534,2,3.836065574
Starbucks,16778213,2129274272,0,2,7,3.3,12129274272,%2B12129274272,bl3-rGjqjaJa_nkW4aMlIg,Starbucks,3,83,$$,0,Coffee & Tea,ChIJDV5u56D2wokR9W0EfU4WvfM,Starbucks,4,40.851087,-73.938442,2,3.37704918
Carrot Top Pastries,16762197,2129274800,0,2,43,4.1,12129274800,%2B12129274800,a8Igk40PPHz1aqESKn2g6Q,Carrot Top Pastries,3.5,191,$,0,Bakeries,ChIJ5-f7oJz2wokRXPJkGTrQB6k,Carrot Top Pastries,4.2,40.8389512,-73.9416466,2,3.868852459
Grandma's Pizza,16783844,2129274895,0,1,6,3.7,12129274895,%2B12129274895,#NAME?,Grandma's Pizza,2.5,13,$$,0,Pizza,ChIJD9zk3Bv0wokRow6VpBf34_Q,Grandma's Pizza,3.9,40.851462,-73.928232,1,3.31147541
Vicky's Diner,16759413,2129278458,0,2,16,3.6,12129278458,%2B12129278458,BUKGCWSW8YM_e_8AP9rhbQ,Vicky's Diner,3.5,97,$$,0,Diners,ChIJJbt9l6f2wokRhQ73KeX2r-I,Vicky's,4.4,40.8553437,-73.937158,0,3.770491803
Aqua Marina Restaurant,16759568,2129280070,0,3,20,3.4,12129280070,%2B12129280070,CjahRm-rdwS8IqGR-M0Dyg,AquaMarina,3,115,$$,0,Italian,ChIJd1zsYp72wokRwz63Od6BK24,Aquamarina,4.1,40.8433196,-73.9388948,1,3.442622951
Wendy's,16780830,2129280321,0,2,3,3.2,12129280321,%2B12129280321,4R5JKvOxYcNdl5kYxvowTA,Wendy's,2.5,26,$,0,Burgers,ChIJBS7Go5z2wokRguqEMWtKoIg,Wendy's,4,40.8391327,-73.9416079,1,3.180327869
Floridita Restaurant,16765170,2129280653,0,4,9,3.5,12129280653,%2B12129280653,5qwk0BNZnm6jmq-M0kP3_Q,El Floridita,3.5,103,$,0,Cuban,ChIJJZEViZ_2wokRgvvjktJT_B8,Floridita,4.2,40.8471617,-73.9378019,1,3.672131148
Mi Paso Centro Americano Restaurant,16788252,2129280866,0,2,2,0,12129280866,%2B12129280866,xKBfnk-ZvIVl_US8MxtsxQ,Mi Paso Centroamericano Restaurant,4,21,$,0,Latin American,ChIJp6zcp5_2wokRKRCzPXj4-Jo,El Paso Centroamericano,4.2,40.8458688,-73.938764,1,2.68852459
La Barca Restaurant,16770124,2129281090,0,2,7,3.4,12129281090,%2B12129281090,A0kA5AIRi_A0dlF3pv0FcA,La Barca Restaurant,4,59,$,0,Dominican,ChIJectupoT2wokRYCeTGuF6xlQ,La Barca Restaurant,4.2,40.8374464,-73.9420766,1,3.803278689
