name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
Market Street Catch,8907542,14163632020,0,2,53,3.7,14163632020,%2B14163632020,aPwWn5KBNMOEYjlYwXRORw,Market Street Catch,3.5,120,$$,0,Seafood,ChIJtzw30zHL1IkRIZ25IpA-4AQ,Market Street Catch,4.3,43.6484979,-79.3720712,2
TOCA,8910684,14165728008,0,4,77,4.1,14165728008,%2B14165728008,FJMMPL3pxAPYGEPB0Hwlhw,TOCA,4,134,$$$$,0,Italian,ChIJu-5E3tM0K4gRJWzuyx4ofWY,TOCA,4.4,43.645419,-79.387062,4
Uno Mustachio,8907902,14163678325,0,1,71,4.2,14163678325,%2B14163678325,RHcfJ-l69RbBE4viU0-jwQ,Uno Mustachio,3.5,80,$,0,Italian,ChIJu3qb1y_L1IkRUCW9c9uC14U,Uno Mustachio,4.5,43.64873,-79.3715409,0
Paddingtons Pump,8907297,14163686955,0,2,50,4,14163686955,%2B14163686955,kwRWzhS3UoIIeoi7ghK6uw,Paddington's Pump,3.5,116,$$,0,Breakfast & Brunch,ChIJu3qb1y_L1IkRZlGZWLu3660,Paddington's Pump,4.1,43.6490511,-79.3718439,1
Millie Patisserie & Creamery,17947162,14165960063,0,1,22,3.9,14165960063,%2B14165960063,8cr7Kdx1bT51CnKsrWABbw,Millie Patisserie & Creamery,4,99,$$,0,Desserts,ChIJu81gM9o0K4gRKJFHvhrlfk8,Millie Patisserie,4.1,43.6465049,-79.3942784,2
House of Gourmet,8910248,14162170167,0,2,125,4.2,14162170167,%2B14162170167,2Q89PhkcyT9uZnQORmqMKg,House of Gourmet,3.5,370,$$,0,Chinese,ChIJubqxgMM0K4gRl3jKDyjrXoU,House Of Gourmet,4,43.6532243,-79.397213,1
Christina's,8907067,14164634418,0,2,102,3.8,14164634418,%2B14164634418,wcYar8rgLFA7Mu3wJUqEgQ,Christina's On the Danforth,3,73,$$,restaurant_reservation,Greek,ChIJUcWni5zM1IkRwnL3SIlq--4,Christina's,4.2,43.678293,-79.349187,2
Chandni Chowk,8906507,14164694466,0,1,20,3.8,14164694466,%2B14164694466,B9QJToIrPjRAUuPoemMUNg,Chandni Chowk Restaurant,4,24,$,0,Indian,ChIJUQ_q23fM1IkR0pImuQo00ZA,Chandni Chowk Restaurant,4.2,43.6722972,-79.3224952,1
Thoroughbred,8904808,14165519221,0,3,120,4.7,14165519221,%2B14165519221,#NAME?,Thoroughbred Food & Drink,4,112,$$$,0,Canadian (New),ChIJuQw5XuU1K4gRzIUEib78Oxs,Grand Cru Deli,4.8,43.6489916,-79.3916967,0
Greenwood Smokehouse BBQ,8906708,14164692270,0,2,46,3.9,14164692270,%2B14164692270,Cew9RRnuldbqaL3MW6p1wg,Greenwood Smokehouse BBQ,3.5,142,$$,0,Barbeque,ChIJuStZgoTM1IkR5ggr10xdPJM,Greenwood Smokehouse BBQ,4.4,43.6788748,-79.3442344,2
The Keg,8904642,14163670685,0,4,69,4,14163670685,%2B14163670685,Gl6xFX8vM5dqknF9azPCMQ,The Keg Steakhouse + Bar - Esplanade,4,118,$$$,0,Steakhouses,ChIJUUdv0S3L1IkRTroEMXlggRc,The Keg Steakhouse + Bar - Esplanade,4.3,43.6467121,-79.3747676,3
Bar Wellington,8904582,14163418880,0,3,109,4,14163418880,%2B14163418880,0gOE-DJOhWavRI6qQryGhA,Bar Wellington,3.5,101,$$,0,Pubs,ChIJuUXgBN80K4gRLzX2ooFnotQ,Bar Wellington,4.2,43.643308,-79.399379,2
Tosto Quickfire Pizza Pasta,18293025,14163220609,0,2,6,3.2,14163220609,%2B14163220609,XlvpNPAZnzm-DJmKYmK2nQ,Tosto Quickfire Pizza Pasta,3.5,37,$$,0,Italian,ChIJuVVkYJnN1IkRcWWR-I2KMCk,Tosto,4.2,43.7115735,-79.3788051,2
Shamrock Burgers,8900786,14162820121,0,1,66,4.1,14162820121,%2B14162820121,NJTjyJSOQwtGiCdBlcPGwg,Shamrock Burgers,3,28,$$,0,Burgers,ChIJUw3EsEXa1IkRKVkBcXyoixk,Shamrock Burgers,4.3,43.7838306,-79.1682945,0
La Sani Grill,8911439,14164817866,0,2,48,3.5,14164817866,%2B14164817866,rgG2k-8qHXuO4ZKhC1AmIA,La Sani Grill,3,66,$$,0,Pakistani,ChIJuX0bxQvM1IkRu1zVBVjULi4,La Sani Grill,3.5,43.863771,-79.0130369,2
The Rex Hotel Jazz and Blues Bar,8911194,14165982475,0,2,34,3.7,14165982475,%2B14165982475,kDFeGBX1vWiDyJXMYRL0_A,The Rex Hotel Jazz & Blues Bar,3.5,136,$$,0,Pubs,ChIJUxg5Mc40K4gRqeelKegdE3c,The Rex Hotel Jazz and Blues Bar,4.4,43.6506609,-79.3885114,3
Sky Dragon,8909065,14164084999,0,2,59,3.8,14164084999,%2B14164084999,pofDmHoIsdvPcSKzb2iMag,Sky Dragon Chinese Restaurant,3,139,$$,0,Dim Sum,ChIJuYKNcMM0K4gRqFU7--SC31M,Sky Dragon Chinese Restaurant 龍翔酒樓,3.6,43.6525865,-79.3984452,1
Daio,8910082,14162602116,0,2,40,3.8,14162602116,%2B14162602116,1tsUXKaHQ20rnfXMAdLUmA,Daio Japanese Restaurant,3.5,59,$$,0,Japanese,ChIJUyUCzbQ0K4gRX6cEh9LayiI,Daio Japanese Restaurant,4.2,43.6614015,-79.3809105,2
King Street Social Kitchen & Bar - Hyatt Regency Toronto,8910687,14165952525,0,3,40,4.1,14165952525,%2B14165952525,,,,,,,,ChIJuyuhDto0K4gRkvMdzStokBM,King Street Social Kitchen & Bar,3.7,43.6463722,-79.3912357,0
The Coffee Exchange,8909855,14165918430,0,1,7,3.4,14165918430,%2B14165918430,2OHP4UwVw_qwe3b017ieug,Coffee Exchange,4,7,$,0,Coffee & Tea,ChIJuZ9tXM80K4gR-aE8ZaLQIuQ,Coffee Exchange,4.5,43.653718,-79.390904,0
Souvlaki House,8910015,14163517231,0,1,13,2.7,14163517231,%2B14163517231,IEH1v6d2wP8EqQSrYfArtQ,Souvlaki House,3.5,13,$,0,Greek,ChIJuZ9tXM80K4gR9lTTOLLO0H0,Souvlaki House,3.4,43.6538096,-79.3909719,1
Thai Bright,8910004,14163418828,0,1,11,2.8,14163418828,%2B14163418828,UGG8EIfEfAIbyGhgLIX7Mw,Thai Bright,3.5,12,$,0,Thai,ChIJuZ9tXM80K4gROiGtZEhoV9s,Thai Bright,2.9,43.6537184,-79.3909035,0
Elephant & Castle,8904982,14165984455,0,3,100,3.8,14165984455,%2B14165984455,GY2VyNBxX5H_8kilGCAjUA,Elephant & Castle,3,143,$$,0,British,ChIJv0YHUcs0K4gRogCUSHL4UAE,Elephant & Castle,4,43.6475556,-79.3864149,2
Osaka Sushi,8906145,14164221860,0,2,39,3.6,14164221860,%2B14164221860,Xp46hv8TxejNDGbJJ2cfQw,Osaka Sushi,3.5,65,$$,0,Japanese,ChIJV1A-eqrN1IkRMd9LTu67-l4,Osaka Sushi 大阪寿司多伦多,4.1,43.714021,-79.3349663,2
Occasions Restaurant,8910986,14164693065,0,2,18,3.5,14164693065,%2B14164693065,0VV9NpdJ9_CGo0xYrlzNnw,Occasions Restaurant,4,24,$$,0,Greek,ChIJV2Ow23XM1IkRBPoEvaeZFHE,Occasions Restaurant And Pub,4.3,43.6733853,-79.3182713,2
Art Square Cafe,8910072,14165955222,0,2,36,3.8,14165955222,%2B14165955222,hMmmvyRtweNBSPMbMCpnow,Art Square Cafe,3,85,$$,0,Coffee & Tea,ChIJV6B578U0K4gRo2dOWooAW8k,Art Square Cafe and Creperie,4.3,43.654289,-79.39253,0
North Pole Bakery,8906778,14164666435,0,1,12,3.2,14164666435,%2B14164666435,AVgLQvegr5w1IeD5fv88qQ,North Pole Bakery,4,16,$,0,Cheese Shops,ChIJv6SW2nzM1IkRJbG3I0fAG4A,North Pole Bakery,4.9,43.6817382,-79.3319491,0
Kupfert & Kim,16541046,14166011333,0,2,7,3.4,14166011333,%2B14166011333,XC85BrIIDwxN21K462jsuA,Kupfert & Kim,3.5,27,$$,0,Vegan,ChIJV78UOy3L1IkRI3ngqwykX3c,Kupfert & Kim,4.1,43.647208,-79.379381,2
Time Capsule Cafe,18176372,14166668875,0,1,3,0,14166668875,%2B14166668875,j7kbWAOWbpbejCaHyJwqjw,Time Capsule Board Game Cafe & Bar,3.5,18,$$,0,Cafes,ChIJV9JM9RTM1IkRiEaToV9A3Gk,Time Capsule Board Games Cafe & Bar,4.4,43.6861884,-79.3100033,1
The WORKS,8903839,14165949675,0,2,79,3.7,14165949675,%2B14165949675,#NAME?,The Works Gourmet Burger Bistro,3.5,176,$$,0,Burgers,ChIJV9JtQ9E0K4gR8xxa_ccNZ2w,The WORKS Gourmet Burger Bistro,4.2,43.6487178,-79.3740821,2
Le Cafe Michi,8901556,14164909688,0,2,220,4.3,14164909688,%2B14164909688,qlPyuJ77Znjh30I2kTs1xQ,Le Cafe Michi,3.5,220,$$,0,Sushi Bars,ChIJVbFVp0jS1IkR4cHsBOFtmtw,Le Cafe Michi,4.2,43.7755898,-79.3178378,2
Gallery Sushi,8910543,14165972580,0,2,30,3.6,14165972580,%2B14165972580,sXLdPB6WWaAN_ZsEAmCF0w,Gallery Sushi,3.5,89,$$,0,Sushi Bars,ChIJvc8wSs80K4gR6sgxpDaNv8k,Gallery Sushi,4,43.6543369,-79.3907287,0
Baskin Robbins,8910585,14163401838,0,1,12,3.4,14163401838,%2B14163401838,voVFOIp4mUHElDeryPfHkg,Baskin Robbins,2.5,7,$$,0,Ice Cream & Frozen Yogurt,ChIJvc8wSs80K4gRnP4pBGjPy0E,Baskin Robbins,4.1,43.6542513,-79.390409,2
Burger Shack,8908687,14164871974,0,2,238,4.3,14164871974,%2B14164871974,xGXzIliuZ6FgMS870UjPRw,Burger Shack,3.5,98,$,0,Hot Dogs,ChIJvdnJ9hYzK4gRn2E8-AY6Cc4,The Burger Shack,4.4,43.7047461,-79.4057842,1
Maple Yip,8910333,14162971438,0,2,65,4.2,14162971438,%2B14162971438,x9SL1nCaUYM4JP91UrVkxQ,Maple Yip Seafood Restaurant,3.5,143,$$,0,Seafood,ChIJVRj9bnfR1IkRgP-kZt89Lyc,Maple Yip Seafood Restaurant,4.1,43.7845069,-79.2777149,2
Mamma's Pizza,8909284,14166900707,0,1,11,3.6,14166900707,%2B14166900707,ugWB_hkm21s9v8xxAkmNVg,Mamma's Pizza,3,10,$,0,Pizza,ChIJvS5w2wDM1IkREN9XUbaZBnY,Mamma's Pizza,3.7,43.6712528,-79.2949853,1
Salmon Lovers,8909387,14165918697,0,2,14,3.4,14165918697,%2B14165918697,n-zs5Cxn8MeSVPtodzvqIg,Salmon Lovers,4,39,$$,0,Japanese,ChIJvSTnU880K4gRrb6cmkSpKUw,Salmon Lovers,4.1,43.654486,-79.391186,2
Golden Pizza,8908127,14164257717,0,2,20,3.6,14164257717,%2B14164257717,x-BB2AVFmS01i6GLQ22_9Q,Golden Pizza,3.5,8,$$$,0,Pizza,ChIJvTxHYxbM1IkRevheTrKiESc,Golden Pizza,3.8,43.6873095,-79.3063329,1
Ka Chi,8910547,14165983222,0,2,92,4.1,14165983222,%2B14165983222,v1M2DI3sATaUkHfZEuDStw,Ka Chi,3,96,$$,0,Korean,ChIJVUG5SMQ0K4gRZr6FaGXyy6M,Ka Chi Korean Restaurant,4.1,43.653773,-79.395015,1
Sang's Great Seafood,8900364,14165912188,0,2,14,3.5,14165912188,%2B14165912188,kLiMrnkcV_dfVpejfRlhSg,Sang's Great Food,3,17,$$,0,Chinese,ChIJvVkJ3sM0K4gReROkCwasL_4,Sang's Great Seafood Restaurant,4.1,43.655145,-79.398653,2
Sushi Legend,8900589,14164968881,0,2,75,4.1,14164968881,%2B14164968881,Bo9uuPiAsq_z02eb87N41g,Sushi Legend,3.5,229,$$,0,Japanese,ChIJVX5pcCfT1IkRwwC9MTr2Rr0,Sushi Legend North York 糰長壽司 北約克店,4,43.7906129,-79.365861,2
B&B Fish and Chips,8904599,14164663185,0,1,22,3.7,14164663185,%2B14164663185,GtO_zfsrgShKG7KW6zahSg,B&B Fish And Chips,3,29,$$,0,Fast Food,ChIJvXrq2HfL1IkR9QbLTgxHVpE,B & B Fish and Chips,3.5,43.662222,-79.3353909,0
Maki My Way,8911958,14165998828,0,2,30,3.6,14165998828,%2B14165998828,LRRhbtaohbXGMdaJ1yZjbQ,Kinoya Sushi Bar,4.5,36,0,0,Sushi Bars,ChIJVy3VyEc1K4gRiKpRrdp7vyg,Kinoya Sushi and Bar,4.5,43.6463565,-79.3900436,2
Urban Thai,8904846,14165358424,0,2,54,3.5,14165358424,%2B14165358424,3I-D0RpnJfx9ghxvJQuaaA,Urban Thai,2.5,64,$$,0,Thai,ChIJVYXLyfE0K4gRqjCTk7JFVa0,Urban Thai,2.8,43.655094,-79.41553,0
YAYA,18160983,14164639292,0,2,18,3.5,14164639292,%2B14164639292,Y_IdXaaFzRr13kai9vfqgQ,YAYA Leslieville,4,62,$$,0,Breakfast & Brunch,ChIJVZwUzpzL1IkRuShPUxBXmN8,YAYA,4.2,43.6630594,-79.3317616,2
Goldstone Noodle,8909167,14165969053,0,2,85,4.1,14165969053,%2B14165969053,xdfGzrJ1mx3mBx6m14Ebhw,Goldstone Noodle Restaurant,3,116,$,0,Chinese,ChIJW3Izb8M0K4gROxzjsZTy6zQ,Goldstone Noodle Restaurant,3.9,43.652129,-79.3981774,1
ki modern japanese + bar,8906390,14163085888,0,3,237,4.4,14163085888,%2B14163085888,478TIlfHXfT3wvww54QsPg,Ki Modern Japanese + Bar,3.5,206,$$$,0,Japanese,ChIJW5MPOy3L1IkRD2YkhD_V8c8,Ki,4.4,43.647239,-79.379417,3
Congee Wong,8902088,14164938222,0,2,94,4.1,14164938222,%2B14164938222,RlNmDWJ0kkEWXW7yORJZVw,Congee Wong,4,189,$$,0,Chinese,ChIJW7SAZSfT1IkRv2nCGMj3PPc,Congee Wong 利是天皇名粥 - Finch/Leslie,4.2,43.790631,-79.3657333,1
Aoyama Sushi,8900286,14164947373,0,2,160,4.3,14164947373,%2B14164947373,#NAME?,Aoyama Sushi Restaurant,4,203,$$$,0,Sushi Bars,ChIJW8FQ61HS1IkR8DVXc_Pfl9o,Aoyama,4.4,43.7871139,-79.3290842,3
North Of Bombay,8909549,14166049465,0,2,53,3.9,14166049465,%2B14166049465,rGAv357wiAolbMnmHLLc2w,North of Bombay,3,36,$$,0,Indian,ChIJw8mtbCA0K4gREIGvdzu6XHo,North of Bombay,4.5,43.665577,-79.469321,2
Chabrol,18205993,14164286641,0,3,7,3.5,14164286641,%2B14164286641,DZkl5MleRKh0isxj1Y2Abg,Chabrol Restaurant,4,76,$$$,0,French,ChIJwbyzfqU0K4gRhz0IFgqA5zw,Chabrol,4.4,43.6712119,-79.3918458,3
Wayne Gretzky's,8905019,14163480099,0,3,196,3.7,14163480099,%2B14163480099,bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's,3,260,$$,0,American (Traditional),ChIJwRlY_9k0K4gRPh1YOyJhv3M,Wayne Gretzky's Toronto,3.8,43.6451829,-79.3916912,2
b.good,8908264,14163634663,0,2,23,3.7,14163634663,%2B14163634663,lQpxpk_ZFJ_ZtYNYhJQv8Q,B.GOOD,3.5,80,$$,0,Burgers,ChIJwRwPRTDL1IkRq1vCLLrJlIw,B.GOOD,4.1,43.64976,-79.371209,2
Jack Astor's,8905933,14165959100,0,2,65,3.7,14165959100,%2B14165959100,qcDFrv2EQU9GeIAAVqdA-g,Jack Astor's Bar & Grill,3,118,$$,0,Canadian (New),ChIJwwW4ndM0K4gRajn0lnAuboE,Jack Astor's Bar & Grill,3.8,43.648657,-79.390418,2
Hotmess Tex-Mex,18485989,14165511322,0,2,2,0,14165511322,%2B14165511322,s-9ZfWtECJLMnND12t6RMA,Hotmess Tex Mex,4,20,$$,0,Tex-Mex,ChIJWx6h0fE0K4gRnkYyvJEFA2A,Hotmess Tex Mex,4.6,43.6549543,-79.4146607,2
Pazzia Osteria,8900985,14162521566,0,3,81,4.1,14162521566,%2B14162521566,40dlp6Rvjbap4jkClhJR2Q,Pazzia Osteria,4,14,$$,0,Italian,ChIJWy4EhjE2K4gRashC-qtopBM,Pazzia Osteria,4.6,43.6250365,-79.5095013,2
Le Papillon on Front,8907601,14163670303,0,3,205,4.2,14163670303,%2B14163670303,UpEVdq_euH-5mqCIgUAd2Q,Le Papillon On Front,3.5,153,$$,0,French,ChIJx_al4DHL1IkRq6l3qGtW5IQ,Le Papillon On Front,4.1,43.6484845,-79.3733425,2
California Sandwiches,8900404,14166363200,0,1,77,4.1,14166363200,%2B14166363200,DStJWqCQr6Ln5TODfL98Zw,California Sandwiches,3.5,43,$$,0,Sandwiches,ChIJX_U5EfkxK4gRalpnDzHmzkY,California Sandwiches,4.3,43.7560444,-79.4739679,2
Rebozos,8908959,14166585001,0,1,35,3.8,14166585001,%2B14166585001,n-y6kw55Tn-5Get2TkWgeA,Rebozos,3,34,$$,0,Mexican,ChIJX-hTafUzK4gRYlSn1VYwOIQ,Rebozos,4.2,43.6848007,-79.4496334,0
CASA manila Restaurant,8903601,14164439654,0,2,110,4.2,14164439654,%2B14164439654,Mksyt1TZQ-7vzCZjeuzfAg,CASA manila Restaurant,3,288,$$,0,Filipino,ChIJx0RLZJvS1IkRk-Ee6Nx1n-g,CASA manila,3.8,43.754956,-79.3488879,2
Pho 88,8908149,14162258899,0,2,65,3.7,14162258899,%2B14162258899,NKYirjjTpzezUi4Rhj64bA,Pho 88 North York,3,120,$,0,Vietnamese,ChIJx1zkCW4tK4gRnD4ETB2dS3c,Pho 88 Restaurant,3.8,43.770522,-79.412905,1
Brioche Dorée,8907114,14163645137,0,2,38,3.6,14163645137,%2B14163645137,LnSjzFXh1GrOObsRP6LhBQ,Brioche Dorée,3.5,53,$$,0,Bakeries,ChIJX2A6NN40K4gRKIO5H5nfNZQ,Brioche Dorée,4.3,43.6442512,-79.4018466,2
Haandi,8907160,14164699696,0,2,34,3.9,14164699696,%2B14164699696,VrftSduLIducNfEzITOL5A,New Haandi 2000,3,32,$$,0,Indian,ChIJX2hKAYjL1IkRfkfUjkSHPCA,New Haandi 2000,3.8,43.67183,-79.323498,0
Thai Room,8907337,14166938424,0,2,22,3.6,14166938424,%2B14166938424,rMCRX4dUo2BmOIwcf_Q0SA,Thai Room,3.5,57,$$,0,Malaysian,ChIJX2lwVmvM1IkRkYDIvQjRfrQ,Thai Room,4.1,43.6854285,-79.313163,2
Chutney's,8910371,14162311367,0,2,75,3.4,14162311367,%2B14162311367,FlVOC0CfQzf_Fd5TlhHfGw,Chutneys Fine Indian Cuisine,3,45,$$,0,Indian,ChIJX2MdZ1M2K4gR_vm1p4HX4x8,Chutneys,3.1,43.6465726,-79.5139399,2
The Shore Club - Toronto,8904948,14163513311,0,4,69,4,14163513311,%2B14163513311,AQJPI5rnkb7pBnBMWtSjvw,The Shore Club - Toronto,3.5,177,$$$,0,Seafood,ChIJx2sC4dM0K4gREJyRW3vdakw,The Shore Club,4.2,43.6455633,-79.3865711,3
Sunset Grill,8908094,14164660648,0,2,37,3.9,14164660648,%2B14164660648,sTigKodOrD_HIdcZ8msGJw,Sunset Grill Restaurant,3,33,$,0,Diners,ChIJx4iPm2_M1IkRkDv3Vc-u7HQ,Sunset Grill,3.9,43.6835946,-79.3231182,1
Harvey's,8908167,14166911284,0,1,10,3.4,14166911284,%2B14166911284,8owN7MXEQ4SC_3coyc7WPQ,Harvey's,2.5,11,$$,0,Fast Food,ChIJX5NLfYvL1IkR4r9qIolgnQs,Harvey's,3.7,43.6664338,-79.3150736,1
Denny's,8907551,14165996161,0,2,26,2.7,14165996161,%2B14165996161,XH2FCZmsisDc8-oPw_ygHg,Denny's,3,120,$$,0,Breakfast & Brunch,ChIJX7Gdv8s0K4gRywZ3zD4I9w8,Denny's,3.8,43.6553742,-79.3844123,2
Le Sélect Bistro,8907133,14165966405,0,3,500,4.5,14165966405,%2B14165966405,_cjPEH9wXhKS-HQe_U3M4Q,Le Sélect Bistro,4,413,$$$,0,French,ChIJx8LPLtk0K4gRVkpHcrMIYKE,Le Sélect Bistro,4.5,43.6438894,-79.3968464,3
La Bettola Di Terroni,8911141,14165049998,0,3,222,4,14165049998,%2B14165049998,VBcmyBxAPcpzbbnPbFfttA,La Bettola di Terroni,3,137,$$,0,Italian,ChIJXathDDPL1IkRr5WT4HdxDLY,La Bettola Di Terroni,4.1,43.652081,-79.378046,2
Glow Fresh Grill & Wine Bar,8903400,14163841133,0,3,158,3.8,14163841133,%2B14163841133,P-nqq5kOv2wV2mB5To5elQ,Glow Fresh Grill,2.5,192,$$,0,Canadian (New),ChIJXbP_cHLN1IkR1cGjjkJfs9U,Glow Fresh & Wine Bar,3.4,43.7340964,-79.3456053,2
China Town,8903519,14162486646,0,1,14,3.6,14162486646,%2B14162486646,mHV6YRI_KWIUsVtI4qXJkg,China Town,2.5,4,$,0,Chinese,ChIJxdQMzyIxK4gR65z6UT8THLs,Chinatown take out service,3.8,43.7063783,-79.5050552,0
Green Lady,8908273,14164058877,0,2,8,2.8,14164058877,%2B14164058877,mFQTnqCaJwhK7OAu3u4A5g,Green Lady,3,6,0,0,Thai,ChIJxT1iIX3M1IkRUANGKwun9JY,Green Lady,3.5,43.6814959,-79.3328053,1
Pizza Pide,8907827,14164629666,0,1,79,4.3,14164629666,%2B14164629666,avdZfgCUrkirUbizXZGMAw,Pizza-Pide,4.5,81,$,0,Pizza,ChIJXw93WXnL1IkRsJp0Z8duGvM,Pizza Pide,4.6,43.6680129,-79.340506,1
Roberto's,8911088,14164892153,0,1,19,3.5,14164892153,%2B14164892153,ttCvYknuofQcSiDebuR4ZQ,Roberto's Ristorante Italiano,3.5,16,$$,0,Italian,ChIJXWqYViAzK4gR7epLhhmi0Ys,Roberto's,4.4,43.7152069,-79.4003914,2
Mi Ne Sushi,8906644,14166231975,0,3,91,4,14166231975,%2B14166231975,kYli-nDMENotoxZonriBLA,Mi-Ne Sushi,3.5,150,$$,0,Japanese,ChIJxy42_dc0K4gR9KC4FUQz23Y,Mi•Ne Sushi,4.3,43.6404903,-79.3908628,2
Burrito Boyz,16541909,14163542699,0,1,66,3.8,14163542699,%2B14163542699,HP8mkVdLa9F4Amsp2thKhQ,Burrito Boyz,4,98,$,0,Tex-Mex,ChIJxygTCtE3K4gRxq-aKXk_zBk,Burrito Boyz,4.3,43.621556,-79.522664,1
Crimson Teas,18251842,14164323139,0,1,15,3.5,14164323139,%2B14164323139,kl2kuAgGZ7tfi9kznMhQNA,Crimson Teas,4.5,37,$,0,Cafes,ChIJY-BvzcA0K4gR8xxMEjb1rP4,Crimson Teas,4.8,43.6570041,-79.3995013,1
Mustafa Turkish Pizza,8910496,14166310300,0,2,71,4.1,14166310300,%2B14166310300,M3VcPBiMvhsEJSGUHvXu2w,Mustafa Turkish Pizza,4,133,$$,0,Turkish,ChIJy6ferCkyK4gRWt3Mve7og1Q,Mustafa Kebap,4.2,43.7306947,-79.4680546,0
Dolce Gelato,8909604,14165199995,0,1,42,3.8,14165199995,%2B14165199995,,,,,,,,ChIJY6ukBcI0K4gR4Q1GyDlFgWQ,Dolce Gelato,4.2,43.6552994,-79.4024875,2
Jack Astor's,8908277,14162211221,0,2,35,3.3,14162211221,%2B14162211221,4oWEqa3paBylDXRfTPB-bA,Jack Astor's Bar & Grill,2.5,137,$$,0,Canadian (New),ChIJY7H1u28tK4gRYdz58iUt8x0,Jack Astor's Bar & Grill,3.8,43.767056,-79.412089,2
Vi Vetha Bistro,8908019,14166865688,0,3,94,4.2,14166865688,%2B14166865688,O5_CKNQOmtRHY_CjOB6XYA,ViVetha Bistro,4,64,$$,0,Canadian (New),ChIJY7TKiK7O1IkRo48ddExmv40,Vivetha Bistro,4.5,43.673586,-79.28206,2
Lin Garden Restaurant,8900378,14164918484,0,1,151,4.2,14164918484,%2B14164918484,OZF7EM-W-2-V0LQOYSYhBA,Lin Garden Restaurant,3,130,$$,0,Chinese,ChIJy959pkjS1IkRl63NP21I3aY,林园酒家 Lin Garden Restaurant,4,43.7756412,-79.3178799,1
Momo Hut &amp; Gardens,18781631,14163638580,0,1,3,0,14163638580,%2B14163638580,MxzDRVIeN5JdjdcmTv4Q3Q,Momo Hut & Gardens,5,57,0,0,Himalayan/Nepalese,ChIJYbDu1UbN1IkRZU_0D1ckpHM,Momo Hut & Gardens,4.8,43.6773492,-79.3513541,0
Red Lobster,8904586,14163488938,0,3,133,3.8,14163488938,%2B14163488938,fD33UMpiCJcWWXmNKYKANQ,Red Lobster,3,142,$$,0,Seafood,ChIJYcRg38o0K4gR2tMNd0Xk_yg,Red Lobster,4.1,43.656328,-79.383621,2
Pizza Rustica,8904368,14162600200,0,2,139,4,14162600200,%2B14162600200,,,,,,,,ChIJySHpzNA0K4gRugQVPpaq0YU,Yard Bird at Pizza Rustica,3.8,43.6449915,-79.3916813,2
Gonoe Sushi,8903726,14163860801,0,2,98,4,14163860801,%2B14163860801,ik9VvawL-BeAqlxTI1leew,Gonoe Sushi,3.5,119,$$,0,Sushi Bars,ChIJyVg-rnzN1IkRWDZ8hZevLKk,Gonoe Sushi,4.3,43.7458406,-79.3460945,2
Asteria,8906666,14164665273,0,2,86,4.1,14164665273,%2B14164665273,hMEVbme_dTIwpQ1iphPOLA,Asteria Souvlaki Place,3.5,50,$$,0,Greek,ChIJyVq1WZ7M1IkRMXOIIZdsrSk,Asteria Souvlaki Place,4.3,43.6772771,-79.3543441,1
The Roti Hut,17733879,14162984153,0,1,78,4,14162984153,%2B14162984153,uSsTuB82xu2kgSUeNNKQcg,The Roti Hut,4,77,$$,0,Caribbean,ChIJyw56rw_R1IkRRnXkcI3xZIY,The Roti Hut,4.3,43.7868018,-79.2585729,0
Dessert Lady Cafe & Bakery,18806328,14165131118,0,1,2,0,14165131118,%2B14165131118,1RE-r3jSXwDoH252u2or1g,Dessert Lady Café,3.5,8,0,0,Desserts,ChIJYWHnxEY1K4gRZdu4QnuUZRw,Dessert Lady Cafe & Bakery,4.5,43.6686851,-79.3901274,0
Ice 'n Cake,8904995,14164442100,0,1,58,3.9,14164442100,%2B14164442100,w9TXFk3zKcVQJ92Ow992mg,Ice 'n Cake,3.5,61,$$,0,Desserts,ChIJyws7C3HN1IkRZnY9cLuNxQE,Ice 'n Cake,4.2,43.7344086,-79.3450142,2
Hanoi 3 Seasons,8905248,14164693010,0,2,42,3.8,14164693010,%2B14164693010,sohj__6c4zoKbJjnAkG10A,Hanoi 3 Seasons,3.5,59,$$,0,Vietnamese,ChIJYxb5ZZ3L1IkRmaVOBcgfiXE,Hanoi 3 Seasons,4.4,43.662188,-79.334544,1
Library Bar - The Fairmont Royal York,8910707,14163682511,0,3,53,4.2,14163682511,%2B14163682511,rcOzQrCZaX7IbocXmD-M9Q,York Station Bar,5,9,$$,0,Bars,ChIJYY4qFdM0K4gRDydzDiP-VAE,Hotel Fairmont Royal York,4.5,43.6457249,-79.3815657,0
Matsuda,8901872,14162982998,0,2,118,4.1,14162982998,%2B14162982998,02BXFKzu1rgaYulNGYvi6g,Matsuda Japanese Cuisine,3,265,$$,0,Japanese,ChIJYyAmuMDW1IkRTbRZoASVH2I,Matsuda Japanese Cuisine,3.7,43.8317227,-79.2663014,2
Thai One On,8907417,14166942323,0,2,19,3.3,14166942323,%2B14166942323,vfPfk_eY1s6NzDMVjA_h6w,Thai One On Danforth,2,26,$$,0,Thai,ChIJYyZM03fM1IkR0dmZyN1jEik,Thai One On,2.5,43.6722484,-79.3212267,0
